Id,budget,company,country,director,genre,gross,movie status,name,rating,released,runtime,score,star,votes,writer,year
1540,0,Haut et Court,France,Laurent Cantet,2,3766595,Hit,The Class,PG-13,13-03-2009,128,7.5,François Bégaudeau,30748,Laurent Cantet,2008
1541,0,Haut et Court,France,Anne Fontaine,8,6109075,Flop,Coco Before Chanel,PG-13,06-11-2009,105,6.7,Audrey Tautou,34008,Edmonde Charles-Roux,2009
1542,0,Hawn / Sylbert Movie Company,USA,Herbert Ross,5,23591472,Hit,My Blue Heaven,PG-13,17-08-1990,97,6.2,Steve Martin,16370,Nora Ephron,1990
1543,0,Hell's Kitchen Films,Ireland,Jim Sheridan,2,15539266,Flop,Tierra de sueños,PG-13,06-02-2004,105,7.8,Paddy Considine,37725,Jim Sheridan,2002
1544,0,Hemdale,UK,Malcolm Mowbray,5,1171762,Flop,The Boyfriend School,PG-13,21-09-1990,100,5.9,Steve Guttenberg,1943,Sarah Bird,1990
1545,0,Hill/Rosenman,USA,Thom Eberhardt,2,11604598,Hit,Gross Anatomy,PG-13,20-10-1989,100,6.1,Matthew Modine,3204,Mark Spragg,1989
1546,0,Hollywood Pictures,USA,Sidney Lumet,9,12282994,Hit,A Stranger Among Us,PG-13,17-07-1992,110,5.7,Melanie Griffith,2947,Robert J. Avrech,1992
1547,0,Hollywood Pictures,USA,Charlie Peters,5,4030793,Flop,Passed Away,PG-13,24-04-1992,96,5.9,Bob Hoskins,1053,Charlie Peters,1992
1548,0,Hollywood Pictures,USA,Steve Rash,5,36448200,Flop,Son in Law,PG-13,02-07-1993,95,5.7,Pauly Shore,14463,Patrick J. Clifton,1993
1549,0,Hollywood Pictures,USA,Thomas Carter,2,5632086,Hit,Swing Kids,PG-13,05-03-1993,112,6.8,Robert Sean Leonard,13893,Jonathan Marc Feldman,1993
1550,0,Hollywood Pictures,USA,Darrell Roodt,5,3418141,Hit,Father Hood,PG-13,27-08-1993,95,4.8,Patrick Swayze,2440,Scott Spencer,1993
1551,0,Hollywood Pictures,USA,Donald Petrie,5,12772657,Flop,The Associate,PG-13,25-10-1996,114,6.1,Whoopi Goldberg,6473,Jenaro Prieto,1996
1552,0,Home Box Office (HBO),USA,Stephen Herek,5,25196249,Hit,Don't Tell Mom the Babysitter's Dead,PG-13,07-06-1991,102,6.1,Christina Applegate,23117,Neil Landau,1991
1553,0,Hughes Entertainment,USA,Ho16d Deutch,2,18553948,Flop,Some Kind of Wonderful,PG-13,27-02-1987,95,7.1,Eric Stoltz,21931,John Hughes,1987
1554,0,Hughes Entertainment,USA,Bryan Gordon,5,11336986,Hit,Career Opportunities,PG-13,29-03-1991,83,5.9,Frank Whaley,7577,John Hughes,1991
1555,0,Hugo Productions,France,Gilles Paquet-Brenner,2,7691700,Flop,La llave de Sarah,PG-13,22-07-2011,102,7.5,Kristin Scott Thomas,13938,Tatiana De Rosnay,2010
1556,0,Hyperion Pictures,USA,Bruce W. Smith,4,8442162,Flop,Bébé's Kids,PG-13,31-07-1992,70,5.5,Faizon Love,3387,Robin Harris,1992
1557,0,Iberoamericana Films Internacional,Spain,Carlos Saura,5,299090,Flop,"¡Ay, Carmela!",PG-13,30-05-1991,102,7.2,Carmen Maura,1831,Rafael Azcona,1990
1558,0,Iberville Productions,USA,Woody Allen,9,971561,Flop,Cassandra's Dream,PG-13,18-01-2008,108,6.7,Colin Farrell,46067,Woody Allen,2007
1559,0,Iblis Films,Belgium,Jaco Van Dormael,5,1228153,Flop,Toto the Hero,PG-13,19-06-1991,91,7.7,Michel Bouquet,4546,Didier De Neck,1991
1560,0,Icon Entertainment International,USA,Mel Gibson,2,24760338,Flop,The Man Without a Face,PG-13,25-08-1993,115,6.7,Mel Gibson,24307,Isabelle Holland,1993
1561,0,IFC Productions,USA,Todd Graff,5,1628154,Flop,Camp,PG-13,29-08-2003,114,6.3,Don Dixon,5242,Todd Graff,2003
1562,0,Imagine Entertainment,USA,Jonathan Lynn,5,13145977,Flop,Greedy,PG-13,04-03-1994,113,6.2,Michael J. Fox,11022,Lowell Ganz,1994
1563,0,Imagine Films Entertainment,USA,Rod Daniel,5,34377585,Hit,Like Father Like Son,PG-13,02-10-1987,96,5.1,Dudley Moore,4817,Lorne Cameron,1987
1564,0,Imagine Films Entertainment,USA,Donald Petrie,5,11359129,Flop,Opportunity Knocks,PG-13,30-03-1990,103,6,Dana Carvey,2385,Mitchel Katlin,1990
1565,0,Incorporated Television Company (ITC),UK,Piers Haggard,2,462813,Flop,A Summer Story,PG-13,23-07-1988,95,7.5,Imogen Stubbs,738,John Galsworthy,1988
1566,0,Incorporated Television Company (ITC),UK,Jim Abrahams,5,3989297,Flop,"Welcome Home, Roxy Carmichael",PG-13,12-10-1990,95,5.9,Winona Ryder,4051,Karen Leigh Hopkins,1990
1567,0,Inferno Distribution,Germany,Roger Kumble,5,32619671,Flop,Just Friends,PG-13,23-11-2005,96,6.2,Ryan Reynolds,88269,Adam 'Tex' Davis,2005
1568,0,Interscope Communications,USA,Stacy Cochran,11,516350,Flop,Boys,PG-13,10-05-1996,86,4.8,Winona Ryder,3143,Stacy Cochran,1996
1569,0,Island Pictures,USA,Evelyn Purcell,5,563358,Hit,Nobody's Fool,PG-13,07-11-1986,107,5.5,Rosanna Arquette,652,Beth Henley,1986
1570,0,Island Pictures,USA,Daniel Petrie,2,225358,Hit,Square Dance,PG-13,09-01-1988,112,6.1,Jason Robards,730,Alan Hines,1987
1571,0,Island Pictures,UK,Caleb Deschanel,2,315421,Flop,Crusoe,PG-13,31-03-1989,91,6.3,Aidan Quinn,759,Daniel Defoe,1988
1572,0,Island World,USA,Kevin Hooks,5,7683267,Hit,Strictly Business,PG-13,08-11-1991,100,5.4,Tommy Davidson,1507,Pam Gibson,1991
1573,0,Island World,USA,Jon Avnet,2,16551365,Hit,The 16,PG-13,04-11-1994,126,6.7,Elijah Wood,10752,Kathy McWorter,1994
1574,0,Istituto Luce,Italy,Silvio Soldini,5,5311177,Hit,Bread and Tulips,PG-13,02-11-2001,114,7.4,Licia Maglietta,8210,Silvio Soldini,2000
1575,0,Jet Tone Production,Hong Kong,Kar-Wai Wong,9,600200,Flop,Chungking Express,PG-13,08-03-1996,102,8.1,Brigitte Lin,45500,Kar-Wai Wong,1994
1576,0,John Aaron Features II Inc.,Canada,Aaron Kim Johnston,12,121548,Hit,For the Moment,PG-13,19-04-1996,100,6.3,Russell Crowe,821,Aaron Kim Johnston,1993
1577,0,John Davis,USA,Donald Petrie,5,70172621,Flop,Grumpy Old Men,PG-13,25-12-1993,103,6.9,Jack Lemmon,36981,Mark Steven Johnson,1993
1578,0,Jon Shestack Productions,USA,Mark Waters,5,55250026,Hit,Ghosts of Girlfriends Past,PG-13,01-05-2009,100,5.8,Matthew McConaughey,71836,Jon Lucas,2009
1579,0,Kaltenbach Pictures,Germany,Jessica Bendinger,5,26870825,Flop,Pisando firme,PG-13,28-04-2006,103,6.4,Missy Peregrym,23787,Jessica Bendinger,2006
1580,0,KB Erik the Viking,UK,Terry Jones,5,1932642,Flop,Erik the Viking,PG-13,22-09-1989,107,6.2,Tim Robbins,11465,Terry Jones,1989
1581,0,Kennedy Miller Productions,Australia,John Duigan,2,213901,Flop,The Year My Voice Broke,PG-13,17-10-1987,103,7.5,Noah Taylor,1647,John Duigan,1987
1582,0,Kings Road Entertainment,USA,Phil Alden Robinson,5,999382,Flop,In the Mood,PG-13,16-09-1987,98,6.1,Patrick Dempsey,778,Robert Kosberg,1987
1583,0,Kings Road Entertainment,USA,Paul Aaron,5,2136381,Flop,Morgan Ste16t's Coming Home,PG-13,20-02-1987,100,5.4,Jon Cryer,768,Ken Hixon,1987
1584,0,Kintop Pictures,UK,Gurinder Chadha,5,32543449,Flop,Bend It Like Beckham,PG-13,01-08-2003,112,6.7,Parminder Nagra,94400,Gurinder Chadha,2002
1585,0,Ladybugs,USA,Sidney J. Furie,5,14796494,Hit,Ladybugs,PG-13,27-03-1992,90,5.3,Rodney Dangerfield,7236,Curtis Burch,1992
1586,0,Larger Than Life Productions,USA,Jonathan Lynn,5,13548764,Hit,Trial and Error,PG-13,30-05-1997,98,5.7,Michael Richards,5446,Sara Bernstein,1997
1587,0,Légende Films,France,Olivier Dahan,8,10301706,Hit,La Vie en Rose,PG-13,20-07-2007,140,7.6,Marion Cotillard,71319,Isabelle Sobelman,2007
1588,0,Les Films du Fleuve,Belgium,Jean-Pierre Dardenne,2,1436243,Hit,"Two Days, One Night",PG-13,12-02-2015,95,7.4,Marion Cotillard,37159,Jean-Pierre Dardenne,2014
1589,0,Les Films Pelléas,France,Pierre Salvadori,5,1499127,Flop,Priceless,PG-13,11-04-2008,106,7,Audrey Tautou,27386,Pierre Salvadori,2006
1590,0,Lightning Pictures,USA,Marc Rocco,5,5552441,Flop,Dream a Little Dream,PG-13,03-03-1989,114,5.9,Corey Feldman,5231,Daniel Jay Franklin,1989
1591,0,Lightning Ridge,USA,Simon Wincer,5,16821273,Hit,Lightning Jack,PG-13,11-03-1994,98,5.4,Paul Hogan,5541,Paul Hogan,1994
1592,0,Lightyear Entertainment,USA,Joyce Chopra,5,3473905,Flop,The Lemon Sisters,PG-13,31-08-1990,93,4.9,Diane Keaton,618,Jeremy Pikser,1989
1593,0,Lions Gate Entertainment,USA,Omar Naim,1,548039,Flop,The Final Cut,PG-13,15-10-2004,95,6.2,Robin Williams,28056,Omar Naim,2004
1594,0,Lionsgate,USA,Peter Cornwell,2,55389516,Flop,The Haunting in Connecticut,PG-13,27-03-2009,92,5.9,Virginia Madsen,53262,Adam Simon,2009
1595,0,Lionsgate,USA,Tyler Perry,2,51975354,Hit,Temptation: Confessions of a Marriage Counselor,PG-13,29-03-2013,111,5,Jurnee Smollett-Bell,10473,Tyler Perry,2013
1596,0,Longshot,USA,Paul Bartel,5,1096843,Hit,The Longshot,PG-13,17-01-1986,89,5.4,Tim Conway,457,Tim Conway,1986
1597,0,Lorimar Film Entertainment,USA,Robert Mandel,3,3390043,Hit,Big Shots,PG-13,02-10-1987,94,5.6,Ricky Busker,654,Joe Eszterhas,1987
1598,0,Lorimar Film Entertainment,USA,Alan J. Pakula,2,4795000,Flop,See You in the Morning,PG-13,21-04-1989,119,5.8,Jeff Bridges,720,Alan J. Pakula,1989
1599,0,Lorimar Productions,USA,Albert Magnoli,2,4845724,Hit,American Anthem,PG-13,27-06-1986,102,4,Mitchell Gaylord,1284,Evan Archerd,1986
1600,0,Louisiana Producers Film Source,USA,Tyler Perry,2,37019849,Flop,The 7 That Preys,PG-13,12-09-2008,100,5.4,Kathy Bates,6087,Tyler Perry,2008
1601,0,Lucky Monkey Pictures,USA,Richard LaGravenese,5,137945,Hit,The Last Five Years,PG-13,18-02-2015,94,5.9,Anna Kendrick,7557,Jason Robert Brown,2014
1602,0,Lynn-Davis Productions,USA,Gary Hudson,1,145975,Flop,Thunder Run,PG-13,30-05-1986,90,5.1,Forrest Tucker,218,Charles Davis,1986
1603,0,Madhouse,Japan,Satoshi Kon,4,128985,Flop,Tokyo Godfathers,PG-13,08-11-2003,100,7.9,Tôru Emori,22266,Satoshi Kon,2003
1604,0,Majestic Films International,USA,Jim Wilson,5,32212,Hit,Head Above Water,PG-13,25-06-1997,92,6,Harvey Keitel,6684,Eirik Ildahl,1996
1605,0,Mandalay Entertainment,UK,Bille August,9,14096321,Hit,Les Misérables,PG-13,01-05-1998,134,7.5,Liam Neeson,33810,Victor Hugo,1998
1606,0,Mandarin Films,France,François Ozon,2,880474,Flop,Frantz,PG-13,15-03-2017,113,7.5,Pierre Niney,6634,François Ozon,2016
1607,0,Mandeville Films,USA,Nick Castle,5,12350030,Hit,Mr. Wrong,PG-13,16-02-1996,96,3.8,Ellen DeGeneres,4465,Chris Matheson,1996
1608,0,Maven Pictures,USA,Shari Springer Berman,5,1378426,Flop,Girl Most Likely,PG-13,18-07-2013,103,5.8,Kristen Wiig,13157,Michelle Morgan,2012
1609,0,Media 8 Entertainment,USA,Randal Kleiser,3,478070,Flop,Lovewrecked,PG-13,17-08-2007,87,4.9,Amanda Bynes,12473,Stephen Langford,2005
1610,0,Merchant Ivory Productions,UK,Nicholas Meyer,3,346297,Hit,The Deceivers,PG-13,02-09-1988,102,6.1,Pierce Brosnan,795,John Masters,1988
1611,0,Merchant Ivory Productions,USA,James Ivory,2,9074550,Hit,The Divorce,PG-13,29-08-2003,100,4.9,Kate Hudson,10084,Diane Johnson,2003
1612,0,Metro-Goldwyn-Mayer (MGM),USA,Robert Mulligan,2,2853801,Flop,The Man in the Moon,PG-13,04-10-1991,99,7.4,Sam Waterston,12973,Jenny Wingfield,1991
1613,0,Metro-Goldwyn-Mayer (MGM),USA,Gary Sinise,2,5101632,Flop,Of Mice and Men,PG-13,02-10-1992,115,7.5,John Malkovich,34253,John Steinbeck,1992
1614,0,Metro-Goldwyn-Mayer (MGM),USA,Carl Reiner,5,7852653,Flop,Fatal Instinct,PG-13,29-10-1993,91,5.7,Armand Assante,5807,David O'Malley,1993
1615,0,Metro-Goldwyn-Mayer (MGM),USA,Herbert Ross,5,12416686,Flop,Undercover Blues,PG-13,10-09-1993,90,6,Kathleen Turner,6516,Ian Abrams,1993
1616,0,Metro-Goldwyn-Mayer (MGM),USA,Pen Densham,2,3363968,Flop,Moll Flanders,PG-13,14-06-1996,123,6.5,Robin Wright,3564,Daniel Defoe,1996
1617,0,Metro-Goldwyn-Mayer (MGM),USA,Bille Woodruff,5,36351350,Flop,Beauty Shop,PG-13,30-03-2005,105,5.5,Queen Latifah,14248,Elizabeth Hunter,2005
1618,0,Mij Film Co.,Iran,Bahman Ghobadi,2,256822,Flop,Turtles Can Fly,PG-13,23-02-2005,98,8.1,Soran Ebrahim,14720,Bahman Ghobadi,2004
1619,0,Miramax,USA,Bob Weinstein,5,2669366,Flop,Playing for Keeps,PG-13,03-10-1986,102,4.1,Daniel Jordano,515,Bob Weinstein,1986
1620,0,Miramax,USA,James Foley,2,26282,Hit,Two Bits,PG-13,22-11-1995,85,6.3,Al Pacino,2903,Joseph Stefano,1995
1621,0,Miramax,USA,Julian Jarrold,5,1819454,Flop,Kinky Boots,PG-13,26-05-2006,107,7.1,Chiwetel Ejiofor,15158,Geoff Deane,2005
1622,0,MK2 Productions,France,Claude Chabrol,2,1942424,Hit,Madame Bovary,PG-13,25-12-1991,143,6.7,Isabelle Huppert,3041,Gustave Flaubert,1991
1623,0,MM Productions,USA,Mary Agnes Donoghue,5,2254,Hit,Jenny's Wedding,PG-13,31-07-2015,94,5.5,Katherine Heigl,7852,Mary Agnes Donoghue,2015
1624,0,Mockingbird Pictures,USA,Robin Swicord,5,3573870,Hit,The Jane Austen Book Club,PG-13,05-10-2007,106,6.8,Kathy Baker,22821,Robin Swicord,2007
1625,0,Monarchy Enterprises B.V.,USA,Allan Moyle,5,303841,Hit,Empire Records,PG-13,20-10-1995,90,6.7,Anthony LaPaglia,40911,Carol Heikkinen,1995
1626,0,Morgan Creek Productions,USA,Joe Roth,5,715983,Hit,Coupe de Ville,PG-13,09-03-1990,99,6.7,Patrick Dempsey,1927,Mike Binder,1990
1627,0,Morgan Creek Productions,Germany,Pat Proft,1,9623329,Flop,Acusado sin razón,PG-13,21-08-1998,87,6.1,Leslie Nielsen,19731,Pat Proft,1998
1628,0,"Movie Group, The",USA,Martin Sheen,2,2070871,Flop,Cadence,PG-13,15-02-1991,97,6.6,Charlie Sheen,4621,Dennis Shryack,1990
1629,0,MTM Enterprises,USA,Allan Burns,2,6408791,Hit,Just Between Friends,PG-13,21-03-1986,110,5.9,Mary Tyler Moore,629,Allan Burns,1986
1630,0,MTM Enterprises,USA,Robert Mulligan,2,5194491,Hit,Clara's Heart,PG-13,07-10-1988,100,6.3,Whoopi Goldberg,1821,Joseph Olshan,1988
1631,0,National Broadcasting Company (NBC),USA,Joan Freeman,5,8253123,Hit,Satisf1,PG-13,12-02-1988,92,4.8,Justine Bateman,2958,Charles Purpura,1988
1632,0,New Line Cinema,USA,Charlie Loventhal,5,3922273,Hit,My Demon Lover,PG-13,24-04-1987,90,4.6,Scott Valentine,945,Leslie Ray,1987
1633,0,New Line Cinema,USA,Lesli Linka Glatter,5,27400000,Flop,Now and Then,PG-13,20-10-1995,100,6.8,Christina Ricci,22719,I. Marlene King,1995
1634,0,New Line Cinema,USA,Robert Townsend,5,7240837,Flop,B*A*P*S,PG-13,28-03-1997,91,4.1,Halle Berry,3000,Troy Byer,1997
1635,0,New Line Cinema,USA,Andrew Niccol,5,9680913,Flop,S1m0ne,PG-13,23-08-2002,117,6.1,Al Pacino,54019,Andrew Niccol,2002
1636,0,New World Pictures,USA,Ethan Wiley,5,7800000,Flop,House II: The Second Story,PG-13,28-08-1987,88,5.4,Arye Gross,8302,Fred Dekker,1987
1637,0,Niama Film,Germany,Nikolai Müllerschön,1,36569,Hit,The Red Baron,PG-13,10-04-2008,106,6.4,Matthias Schweighöfer,10306,Nikolai Müllerschön,2008
1638,0,Nicholas Sparks Productions,USA,Ross Katz,2,18709066,Hit,The Choice,PG-13,05-02-2016,111,6.6,Benjamin Walker,22972,Bryan Sipe,2016
1639,0,Not specified,USA,Jerry Kramer,5,604849,Flop,Modern Girls,PG-13,07-11-1986,84,5.9,Daphne Zuniga,1023,Laurie Craig,1986
1640,0,Numero Uno International,Italy,Andrey Konchalovskiy,2,583979,Hit,The Inner Circle,PG-13,25-12-1991,137,7.1,Tom Hulce,1676,Andrey Konchalovskiy,1991
1641,0,Odyssey,USA,Jon Amiel,5,1794001,Flop,Tune in Tomorrow...,PG-13,02-11-1990,107,6.2,Barbara Hershey,1518,Mario Vargas Llosa,1990
1642,0,Olympus Pictures,USA,Max Mayer,2,2277396,Flop,Adam,PG-13,28-08-2009,99,7.2,Hugh Dancy,30860,Max Mayer,2009
1643,0,Opus Film,Poland,Pawel Pawlikowski,2,3827060,Hit,Ida,PG-13,25-10-2013,82,7.4,Agata Kulesza,40046,Pawel Pawlikowski,2013
1644,0,Orion Pictures,USA,Robert M. Young,2,3076031,Hit,Dominick and Eugene,PG-13,28-09-1988,111,7.1,Tom Hulce,2409,Corey Blechman,1988
1645,0,Orion Pictures,USA,Jim McBride,8,13741060,Hit,Great Balls of Fire!,PG-13,30-06-1989,108,6.2,Dennis Quaid,13448,Myra Lewis,1989
1646,0,Orion Pictures,USA,Susan Seidelman,5,15351421,Flop,She-Devil,PG-13,08-12-1989,99,5.5,Meryl Streep,13531,Fay Weldon,1989
1647,0,Paisley Park Films,USA,Prince,2,4562778,Hit,Graffiti Bridge,PG-13,02-11-1990,95,4.3,Prince,1462,Prince,1990
1648,0,Paradis Films,France,Régis 16gnier,2,5734232,Flop,Indochine,PG-13,23-12-1992,148,7.1,Catherine Deneuve,7851,Erik Orsenna,1992
1649,0,Parakletus,USA,James F. Collier,8,4212828,Hit,China Cry: A True Story,PG-13,02-11-1990,101,7,Julia Nickson,429,Nora Lam,1990
1650,0,Paramount Pictures,USA,Duncan Gibbins,2,4636169,Flop,Fire with Fire,PG-13,09-05-1986,103,6.6,Craig Sheffer,1264,Bill Phillips,1986
1651,0,Paramount Pictures,USA,Carl Reiner,5,35658098,Hit,Summer School,PG-13,22-07-1987,97,6.5,Mark Harmon,14038,Stuart Birnbaum,1987
1652,0,Paramount Pictures,USA,John Hughes,5,16031707,Hit,She's Having a Baby,PG-13,05-02-1988,106,5.8,Kevin Bacon,9676,John Hughes,1988
1653,0,Paramount Pictures,USA,Roland Joffé,8,3563162,Hit,Fat Man and Little Boy,PG-13,20-10-1989,127,6.5,Paul Newman,5811,Bruce Robinson,1989
1654,0,Paramount Pictures,Canada,Dave Thomas,5,169203,Hit,The Experts,PG-13,13-01-1989,94,4.7,John Travolta,1990,Steven Greene,1989
1655,0,Paramount Pictures,USA,Michael Hoffman,5,36489888,Flop,Soapdish,PG-13,31-05-1991,97,6.5,Sally Field,12336,Robert Harling,1991
1656,0,Paramount Pictures,USA,Ken Kwapis,5,9804775,Flop,"He Said, She Said",PG-13,22-02-1991,115,5.6,Kevin Bacon,5289,Brian Hohlfeld,1991
1657,0,Paramount Pictures,USA,Terry Hughes,5,9689816,Hit,The Butcher's Wife,PG-13,25-10-1991,107,5.3,Demi Moore,5723,Ezra Litwak,1991
1658,0,Paramount Pictures,USA,Robert Mandel,2,14715067,Flop,School Ties,PG-13,18-09-1992,106,6.9,Brendan Fraser,19216,Dick Wolf,1992
1659,0,Paramount Pictures,USA,Richard Pearce,5,23369283,Flop,Leap of Faith,PG-13,18-12-1992,108,6.1,Steve Martin,10455,Janus Cercone,1992
1660,0,Paramount Pictures,USA,William Friedkin,2,22355000,Flop,Blue Chips,PG-13,18-02-1994,108,6.1,Nick Nolte,10150,Ron Shelton,1994
1661,0,Paramount Pictures,USA,Richard Benjamin,5,18137661,Flop,Milk Money,PG-13,31-08-1994,110,5.5,Melanie Griffith,9880,John Mattson,1994
1662,0,Paramount Pictures,Germany,Harold Ramis,5,911310,Flop,Stuart Saves His 7,PG-13,12-04-1995,100,5.3,Al Franken,2375,Al Franken,1995
1663,0,Paramount Pictures,USA,Albert Brooks,5,19119165,Hit,Mother,PG-13,24-01-1997,104,6.9,Albert Brooks,4936,Albert Brooks,1996
1664,0,Paramount Pictures,USA,Ho16d Deutch,3,18912328,Hit,The Odd Couple II,PG-13,10-04-1998,97,6.4,Jack Lemmon,7798,Neil Simon,1998
1665,0,Paramount Pictures,USA,Akiva Schaffer,5,13920741,Flop,Hot Rod,PG-13,03-08-2007,100,6.7,Andy Samberg,64550,Pam Brady,2007
1666,0,Paramount Pictures,USA,Jay Roach,5,73026337,Hit,Dinner for Schmucks,PG-13,30-07-2010,114,5.9,Steve Carell,84651,David Guion,2010
1667,0,Paramount Vantage,UK,Saul Dibb,8,13823741,Flop,The Duchess,PG-13,10-10-2008,110,6.9,Keira Knightley,66399,Jeffrey Hatcher,2008
1668,0,Paramount Vantage,USA,David Pastor,2,90820,Flop,Carriers,PG-13,16-09-2009,100,6,Chris Pine,37265,Àlex Pastor,2009
1669,0,Pathé Entertainment,USA,Brian Gilbert,2,14789113,Hit,Not Without My Daughter,PG-13,11-01-1991,116,6.2,Sally Field,10368,Betty Mahmoody,1991
1670,0,Pathé Pictures International,UK,Danny Boyle,5,6583149,Hit,Millions,PG-13,29-04-2005,98,6.9,Alex Etel,22743,Frank Cottrell Boyce,2004
1671,0,Pathé Pictures International,UK,Shona Auerbach,2,1340891,Hit,Dear Frankie,PG-13,15-04-2005,105,7.8,Emily Mortimer,19530,Andrea Gibb,2004
1672,0,Pathé Pictures International,UK,Stephen Frears,8,56441711,Hit,The Queen,PG-13,17-11-2006,103,7.3,Helen Mirren,91427,Peter Morgan,2006
1673,0,Pathé Renn Productions,France,Julian Schnabel,8,5990075,Hit,The Diving Bell and the Butterfly,PG-13,01-02-2008,112,8,Mathieu Amalric,94015,Ronald Harwood,2007
1674,0,Paulist Pictures,USA,John Duigan,8,1316495,Hit,Romero,PG-13,25-08-1989,102,7.3,Raul Julia,1789,John Sacret Young,1989
1675,0,Penta Pictures,USA,Dale Launer,5,754935,Hit,Love Potion No. 9,PG-13,13-11-1992,92,5.6,Tate Donovan,11082,Dale Launer,1992
1676,0,Penta Pictures,USA,Ted Kotcheff,5,6132924,Flop,Folks!,PG-13,01-05-1992,107,5.5,Tom Selleck,2147,Robert Klane,1992
1677,0,Per Holst Filmproduktion,Denmark,Bille August,2,2053931,Flop,Pelle the Conqueror,PG-13,21-12-1988,157,7.9,Pelle Hvenegaard,8321,Martin Andersen Nexø,1987
1678,0,Permut Presentations,USA,George Gallo,3,5777916,Flop,Trapped in Paradise,PG-13,02-12-1994,111,5.9,Nicolas Cage,10599,George Gallo,1994
1679,0,Piki Films,New Zealand,Taika Waititi,3,5202582,Flop,Hunt for the Wilderpeople,PG-13,31-03-2016,101,7.9,Sam Neill,60530,Taika Waititi,2016
1680,0,Polygram Filmed Entertainment,UK,Lawrence Kasdan,5,38896854,Hit,French Kiss,PG-13,05-05-1995,111,6.6,Meg Ryan,40933,Adam Brooks,1995
1681,0,Polygram Filmed Entertainment,UK,Jane Campion,2,3692836,Flop,The Portrait of a Lady,PG-13,17-01-1997,144,6.3,Nicole Kidman,9274,Henry James,1996
1682,0,Price Entertainment,Ireland,Pat O'Connor,2,23397365,Flop,Círculo de amigos,PG-13,07-04-1995,103,6.6,Chris O'Donnell,7310,Andrew Davies,1995
1683,0,Prime Film Productions LLC,USA,Ben Younger,5,22827153,Flop,Prime,PG-13,28-10-2005,105,6.2,Uma Thurman,36623,Ben Younger,2005
1684,0,Produzioni Europee Associate (PEA),Italy,Federico Fellini,5,837623,Hit,Ginger and Fred,PG-13,28-03-1986,125,7.3,Marcello Mastroianni,3859,Federico Fellini,1986
1685,0,Prominent Features,UK,Robert Young,5,3246063,Hit,Splitting Heirs,PG-13,30-04-1993,87,5.5,Eric Idle,3515,Eric Idle,1993
1686,0,R.P. Productions,Czech Republic,Roman Polanski,9,1987287,Flop,Oliver Twist,PG-13,30-09-2005,130,6.9,Barney Clark,27113,Charles Dickens,2005
1687,0,Rastar Films,USA,Jack Fisk,2,4743287,Hit,Violets Are Blue...,PG-13,25-04-1986,88,5.7,Sissy Spacek,553,Naomi Foner,1986
1688,0,Rastar Pictures,USA,Michael Pressman,2,4137645,Flop,To Gillian on Her 37th Birthday,PG-13,25-10-1996,93,5.8,Peter Gallagher,4202,Michael Brady,1996
1689,0,RKO Pictures,USA,Steven Lisberger,5,4215859,Flop,Hot Pursuit,PG-13,08-05-1987,93,5.8,John Cusack,2768,Steven Lisberger,1987
1690,0,Road Movies Filmproduktion,West Germany,Wim Wenders,2,3210139,Hit,Wings of Desire,PG-13,06-05-1988,128,8.1,Bruno Ganz,51522,Wim Wenders,1987
1691,0,Robert Simonds Productions,USA,Jeffrey Hornaday,2,3547684,Hit,Shout,PG-13,04-10-1991,89,5,John Travolta,1594,Joe Gayton,1991
1692,0,Rogue Pictures,USA,Robert Ben Garant,5,32844290,Flop,Balls of Fury,PG-13,29-08-2007,90,5.3,Dan Fogler,37238,Thomas Lennon,2007
1693,0,Rogue Pictures,USA,Dito Montiel,1,23036320,Flop,Fighting,PG-13,24-04-2009,105,5.6,Channing Tatum,29024,Robert Munic,2009
1694,0,Rysher Entertainment,USA,Robert Harling,5,12767815,Flop,The Evening Star,PG-13,25-12-1996,129,5.8,Shirley MacLaine,3609,Larry McMurtry,1996
1695,0,S Films,UK,Catherine Hardwicke,5,1162653,Hit,Miss You Already,PG-13,25-09-2015,112,6.8,Drew Barrymore,12743,Morwenna Banks,2015
1696,0,"Samuel Goldwyn Company, The",USA,John Erman,2,20240128,Hit,Stella,PG-13,02-02-1990,109,6,Bette Midler,2013,Olive Higgins Prouty,1990
1697,0,"Samuel Goldwyn Company, The",UK,Nicholas Hytner,8,15238994,Hit,The Madness of King George,PG-13,28-12-1994,104,7.2,Nigel Hawthorne,12850,Alan Bennett,1994
1698,0,Samuel Goldwyn Films,USA,Maria Ripoll,5,4447014,Hit,Tortilla Soup,PG-13,31-08-2001,102,6.6,Hector Elizondo,3663,Hui-Ling Wang,2001
1699,0,Samuel Goldwyn Films,USA,James Keach,5,87416,Flop,Blind Dating,PG-13,20-02-2009,100,6.1,Chris Pine,10385,Christopher Theo,2006
1700,0,Santo Domingo Film & Music Video,USA,Michael Ritchie,5,2667163,Hit,The Scout,PG-13,30-09-1994,101,5.3,Albert Brooks,5255,Roger Angell,1994
1701,0,Screen Australia,Australia,John Curran,3,508806,Flop,Tracks,PG-13,06-03-2014,112,7.2,Mia Wasikowska,22475,Marion Nelson,2013
1702,0,Screen Gems,USA,David E. Talbert,5,37931869,Hit,First Sunday,PG-13,11-01-2008,100,4.3,Ice Cube,8271,David E. Talbert,2008
